order_id,order_date,hold_start,hold_end,hold_duration_hours,hold_status,hold_reason,root_cause,resolution_action,business_unit,region,sub_region,customer_name,product_line,currency,order_value,sales_rep,priority
SO-2026-HK-00452,2026-01-19,2026-01-19 03:05:00,2026-01-20 13:53:00,34.8,Resolved,Regional Price Override Required,Government/education discount,Standard pricing applied,OEM,APAC,India,Infosys Technologies,Quadro,INR,398065,David Liu,Standard
SO-2025-HK-00453,2025-11-10,2025-11-10 04:16:00,,41.4,Open,Missing Price List,New product not in system,,Data Center,APAC,Singapore,Supermicro Singapore,HGX,SGD,639687,Sophie Martin,Urgent
SO-2025-US-00454,2025-12-07,2025-12-07 02:37:00,2025-12-07 16:28:00,13.8,Resolved,Discount Approval Pending,Approver out of office,Approved by regional manager,Data Center,Americas,US East,Johns Hopkins University,HGX,USD,2461087,David Liu,Standard
SO-2025-US-00455,2025-12-03,2025-12-03 01:05:00,2025-12-03 15:32:00,14.5,Resolved,Missing Price List,New product not in system,Manual price entry,Gaming,Americas,US West,Amazon Web Services,GeForce RTX,USD,98963,Sophie Martin,Urgent
SO-2025-US-00456,2025-10-16,2025-10-16 07:14:00,,12.9,Open,Regional Price Override Required,Competitive bid requires special pricing,,Gaming,Americas,US East,Lockheed Martin,GeForce RTX,USD,103383,Thomas Fischer,Urgent
SO-2025-EU-00457,2025-12-11,2025-12-11 01:03:00,2025-12-11 09:05:00,8.0,Resolved,Customer Master Data Incomplete,New customer not set up in SAP,Credit approved,Gaming,EMEA,Germany,Volkswagen Group,GeForce RTX,EUR,31810,Yuki Tanaka,Urgent
SO-2025-EU-00458,2025-11-28,2025-11-28 07:57:00,2025-11-28 18:05:00,10.1,Resolved,Missing Price List,New product not in system,Price list uploaded by BU team,Data Center,EMEA,UK,BAE Systems UK,Tesla/A100,GBP,1771921,Yuki Tanaka,Standard
SO-2025-HK-00459,2025-12-17,2025-12-17 02:27:00,,53.4,Escalated,System Error,Duplicate order entry,,Gaming,APAC,Australia,Data#3 Australia,GeForce RTX,AUD,122313,Robert Johnson,Critical
SO-2025-US-00460,2025-10-23,2025-10-23 07:05:00,2025-10-23 16:59:00,9.9,Resolved,Expired Quote,Quote validity exceeded,Original price honored,Automotive,Americas,US West,Meta Platforms Inc,DRIVE,USD,1667121,Pierre Durand,Critical
SO-2026-US-00461,2026-01-14,2026-01-14 07:52:00,2026-01-15 04:07:00,20.2,Resolved,Expired Quote,Quote validity exceeded,Quote reissued,Data Center,Americas,US East,Lockheed Martin,HGX,USD,1386116,Michael Wong,Standard
SO-2026-EU-00462,2026-01-05,2026-01-05 02:17:00,2026-01-05 20:26:00,18.1,Resolved,Discount Approval Pending,Approver out of office,Approved by regional manager,Gaming,EMEA,Netherlands,Philips Healthcare,GeForce RTX,EUR,143841,Sophie Martin,Urgent
SO-2026-EU-00463,2026-01-27,2026-01-27 05:10:00,,27.5,Open,Customer Master Data Incomplete,New customer not set up in SAP,,OEM,EMEA,Switzerland,ABB Switzerland,GeForce RTX,CHF,478589,Lisa Anderson,Urgent
SO-2025-US-00464,2025-10-29,2025-10-29 02:51:00,2025-10-29 05:56:00,3.1,Resolved,Discount Approval Pending,Discount exceeds threshold,Approved by regional manager,Gaming,Americas,Canada,BlackBerry QNX,GeForce RTX,CAD,20888,Thomas Fischer,Standard
SO-2026-EU-00465,2026-01-20,2026-01-20 02:11:00,,9.6,Open,Regional Price Override Required,Government/education discount,,Automotive,EMEA,France,Renault Group,DRIVE,EUR,986629,David Liu,Critical
SO-2026-HK-00466,2026-01-11,2026-01-11 02:30:00,,67.8,Open,Customer Master Data Incomplete,Missing billing address,,Gaming,APAC,Korea,Samsung Electronics Korea,GeForce RTX,KRW,36456,Kevin Park,Critical
SO-2026-EU-00467,2026-01-01,2026-01-01 03:04:00,2026-01-02 13:06:00,34.0,Resolved,Regional Price Override Required,Country-specific pricing not configured,Standard pricing applied,OEM,EMEA,France,Renault Group,Quadro,EUR,223343,Kevin Park,Urgent
SO-2026-EU-00468,2026-01-20,2026-01-20 06:41:00,2026-01-20 23:15:00,16.6,Resolved,Missing Price List,New product not in system,Escalated to product management,Automotive,EMEA,UK,ARM Holdings UK,DRIVE,GBP,669289,Maria Garcia,Standard
SO-2025-HK-00469,2025-12-20,2025-12-20 05:54:00,2025-12-20 13:32:00,7.6,Resolved,Missing Price List,Price list version expired,Manual price entry,Gaming,APAC,Australia,Data#3 Australia,GeForce RTX,AUD,47565,David Liu,Urgent
SO-2026-HK-00470,2026-01-30,2026-01-30 00:43:00,,71.5,Escalated,Discount Approval Pending,Non-standard deal structure,,Gaming,APAC,Korea,LG Electronics Korea,GeForce RTX,KRW,212338,James Chen,Urgent
SO-2025-EU-00471,2025-12-11,2025-12-11 07:42:00,,48.4,Open,System Error,SAP pricing condition error,,Gaming,EMEA,Netherlands,ASML Netherlands,GeForce RTX,EUR,48857,Sophie Martin,Critical
SO-2025-HK-00472,2025-11-18,2025-11-18 05:51:00,,22.0,Open,Missing Price List,New product not in system,,Gaming,APAC,Korea,LG Electronics Korea,GeForce RTX,KRW,56852,Raj Patel,Standard
SO-2025-EU-00473,2025-10-17,2025-10-17 02:03:00,2025-10-17 15:00:00,12.9,Resolved,Customer Master Data Incomplete,New customer not set up in SAP,Customer data updated,OEM,EMEA,UK,ARM Holdings UK,Quadro,GBP,569126,Sophie Martin,Standard
SO-2025-HK-00474,2025-12-13,2025-12-13 07:42:00,2025-12-14 13:49:00,30.1,Resolved,Regional Price Override Required,Government/education discount,Escalated to HQ,Gaming,APAC,Hong Kong,Lenovo Hong Kong Ltd,GeForce RTX,HKD,69805,Michael Wong,Standard
SO-2025-EU-00475,2025-10-27,2025-10-27 04:13:00,,38.2,Escalated,Discount Approval Pending,Discount exceeds threshold,,Automotive,EMEA,France,Dassault Systemes France,DRIVE,EUR,1151435,James Chen,Urgent
SO-2025-EU-00476,2025-11-07,2025-11-07 04:21:00,2025-11-07 13:29:00,9.1,Resolved,Missing Price List,BU price list not uploaded,Price list uploaded by BU team,Gaming,EMEA,UK,ARM Holdings UK,GeForce RTX,GBP,217707,Priya Sharma,Standard
SO-2025-HK-00477,2025-10-09,2025-10-09 07:54:00,,44.6,Escalated,Currency/FX Mismatch,FX rate expired,,Data Center,APAC,Korea,LG Electronics Korea,Tesla/A100,KRW,1401263,Raj Patel,Standard
SO-2025-US-00478,2025-12-20,2025-12-20 02:22:00,2025-12-20 14:09:00,11.8,Resolved,Expired Quote,Customer delayed PO,New quote with updated pricing,Data Center,Americas,US East,Microsoft Azure,Tesla/A100,USD,1977139,Emily Zhang,Standard
SO-2025-EU-00479,2025-12-29,2025-12-29 06:41:00,2025-12-29 08:44:00,2.0,Resolved,Customer Master Data Incomplete,Missing billing address,Customer data updated,Professional Visualization,EMEA,UK,BAE Systems UK,Quadro,GBP,218128,Thomas Fischer,Urgent
SO-2025-EU-00480,2025-11-20,2025-11-20 06:00:00,2025-11-20 11:11:00,5.2,Resolved,Customer Master Data Incomplete,Credit check pending,Customer data updated,Gaming,EMEA,Germany,Mercedes-Benz AG,GeForce RTX,EUR,100683,Robert Johnson,Standard
SO-2026-US-00481,2026-01-08,2026-01-08 01:03:00,2026-01-08 04:09:00,3.1,Resolved,Missing Price List,New product not in system,Manual price entry,Data Center,Americas,US East,Johns Hopkins University,DGX,USD,1427475,David Liu,Standard
SO-2025-HK-00482,2025-11-07,2025-11-07 07:59:00,2025-11-07 09:33:00,1.6,Resolved,Currency/FX Mismatch,Order currency differs from price list,Currency corrected,Gaming,APAC,Singapore,Supermicro Singapore,GeForce RTX,SGD,51162,Kevin Park,Standard
SO-2025-US-00483,2025-11-24,2025-11-24 02:41:00,2025-11-25 20:12:00,41.5,Resolved,Regional Price Override Required,Government/education discount,Regional price approved,Automotive,Americas,US East,Lockheed Martin,DRIVE,USD,2593669,Lisa Anderson,Standard
SO-2025-EU-00484,2025-12-22,2025-12-22 05:35:00,2025-12-22 12:29:00,6.9,Resolved,Customer Master Data Incomplete,New customer not set up in SAP,Customer data updated,Automotive,EMEA,UK,ARM Holdings UK,DRIVE,GBP,2253254,Pierre Durand,Standard
SO-2025-EU-00485,2025-11-21,2025-11-21 02:34:00,,42.2,Open,Customer Master Data Incomplete,Missing billing address,,Professional Visualization,EMEA,Netherlands,ASML Netherlands,Quadro,EUR,88999,Raj Patel,Standard
SO-2025-US-00486,2025-12-21,2025-12-21 06:24:00,,28.1,Open,Regional Price Override Required,Competitive bid requires special pricing,,Automotive,Americas,US West,Tesla Inc,DRIVE,USD,424095,James Chen,Urgent
SO-2025-HK-00487,2025-10-21,2025-10-21 04:15:00,2025-10-21 22:51:00,18.6,Resolved,Missing Price List,Price list version expired,Manual price entry,Data Center,APAC,Australia,Data#3 Australia,Tesla/A100,AUD,1025456,James Chen,Standard
SO-2026-HK-00488,2026-01-01,2026-01-01 07:33:00,,40.1,Open,Missing Price List,BU price list not uploaded,,Automotive,APAC,Singapore,Razer Singapore,DRIVE,SGD,977685,James Chen,Standard
SO-2025-EU-00489,2025-12-27,2025-12-27 05:54:00,2025-12-27 16:18:00,10.4,Resolved,Missing Price List,BU price list not uploaded,Escalated to product management,Automotive,EMEA,Germany,Mercedes-Benz AG,DRIVE,EUR,1354811,Emily Zhang,Urgent
SO-2026-EU-00490,2026-01-05,2026-01-05 00:30:00,,39.5,Open,Currency/FX Mismatch,Order currency differs from price list,,Professional Visualization,EMEA,Switzerland,ABB Switzerland,Quadro,CHF,215195,Anna Mueller,Standard
SO-2025-US-00491,2025-12-04,2025-12-04 02:14:00,2025-12-04 06:22:00,4.1,Resolved,System Error,SAP pricing condition error,Manual reprocessing,OEM,Americas,US West,Stanford University,Quadro,USD,197039,Pierre Durand,Critical
SO-2025-HK-00492,2025-12-17,2025-12-17 06:48:00,,93.2,Escalated,Discount Approval Pending,Approver out of office,,Automotive,APAC,Singapore,Razer Singapore,DRIVE,SGD,1358277,Robert Johnson,Critical
SO-2025-HK-00493,2025-11-25,2025-11-25 07:15:00,,72.0,Escalated,Expired Quote,Quote validity exceeded,,Professional Visualization,APAC,India,Tata Consultancy Services India,Quadro,INR,144131,Lisa Anderson,Urgent
SO-2025-HK-00494,2025-10-16,2025-10-16 01:44:00,2025-10-16 09:32:00,7.8,Resolved,Missing Price List,Price list version expired,Price list uploaded by BU team,Gaming,APAC,Singapore,Razer Singapore,GeForce RTX,SGD,71236,Maria Garcia,Standard
SO-2025-US-00495,2025-12-16,2025-12-16 06:52:00,2025-12-16 10:24:00,3.5,Resolved,Currency/FX Mismatch,Order currency differs from price list,Manual override applied,Data Center,Americas,Canada,Shopify Canada,DGX,CAD,1124466,Sarah Kim,Standard
SO-2026-US-00496,2026-01-17,2026-01-17 04:22:00,2026-01-18 02:42:00,22.3,Resolved,Discount Approval Pending,Approver out of office,Rejected - repriced,Automotive,Americas,US East,Microsoft Azure,DRIVE,USD,2622417,Pierre Durand,Standard
SO-2025-HK-00497,2025-10-29,2025-10-29 02:25:00,2025-10-29 15:54:00,13.5,Resolved,Missing Price List,BU price list not uploaded,Escalated to product management,Automotive,APAC,Hong Kong,ASUS Computer HK,DRIVE,HKD,2230626,Lisa Anderson,Standard
SO-2026-US-00498,2026-01-12,2026-01-12 00:32:00,2026-01-12 08:17:00,7.7,Resolved,Missing Price List,Price list version expired,Escalated to product management,Professional Visualization,Americas,Canada,Shopify Canada,Quadro,CAD,55086,Anna Mueller,Standard
SO-2025-US-00499,2025-10-01,2025-10-01 07:27:00,,16.2,Open,Missing Price List,New product not in system,,Data Center,Americas,US East,Microsoft Azure,Tesla/A100,USD,466160,Sophie Martin,Critical
SO-2025-US-00500,2025-12-29,2025-12-29 01:30:00,2026-01-02 21:43:00,116.2,Resolved,Missing Price List,New product not in system,Price list uploaded by BU team,Professional Visualization,Americas,US West,Meta Platforms Inc,Quadro,USD,162755,Anna Mueller,Critical
